formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C42H83NO11	[M - H2O + H]+	C42H82NO10+	Polyketides	0.490	Macrolides	0.736	Open-chain polyketides	0.520	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.509	Monosaccharides	0.538	Monosaccharides	0.538	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	760.587	28	0.470	839079750165042392	839079603305676538	839079603305676537	13	
1	C38H48N2O10Si5	[M + H3N + H]+	C38H52N3O10Si5+	Amino acids and Peptides	0.633	Macrolides	0.165	Cyanogenic glycosides	0.152	Organic oxygen compounds	0.999	Organooxygen compounds	0.997	Carbohydrates and carbohydrate conjugates	0.737	Glycosyl compounds	0.799	O-glycosyl compounds	0.840	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	850.251	28	0.471	839079843119215304	839079603171458802	839079603167264497	11	
1	C10H14O5	[M - H2O + H]+	C10H13O4+	Polyketides	0.914	Phloroglucinols	0.948	Acyl phloroglucinols	0.910	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.941	Ketones	0.783	Alkyl-phenylketones	0.951	Organic compounds; Ketones; Acetophenones; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Benzenediols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Phenylketones; Alkyl-phenylketones; Organic oxygen compounds; Phenoxy compounds; Chemical entities	197.081	28	0.472	839079745320620731	839079603238567670	839079603234373365	12	
1	C34H64O	[M + H3N + H]+	C34H68NO+	Terpenoids	0.922	Diterpenoids	0.191	Prenyl quinone meroterpenoids	0.289	Lipids and lipid-like molecules	0.908	Prenol lipids	0.732					Prenol lipids	0.732	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	506.529	29	0.479	839079778958942138	839079603444088578	839079603439894273	15	
1	C40H60O7	[M + H3N + H]+	C40H64NO7+	Terpenoids	0.990	Triterpenoids	0.937	Ursane and Taraxastane triterpenoids	0.419	Lipids and lipid-like molecules	0.981	Prenol lipids	0.883	Triterpenoids	0.793			Triterpenoids	0.793	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	670.468	29	0.480	839079746646020980	839079603569917706	839079603569917705	17	
1	C59H108N6O14	[M + H3N + H]+	C59H112N7O14+	Amino acids and Peptides	0.874	Oligopeptides	0.994	Lipopeptides	0.919	Organic acids and derivatives	0.996	Peptidomimetics	0.681	Depsipeptides	0.726	Cyclic depsipeptides	0.774	Cyclic depsipeptides	0.774	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1142.826	29	0.481	839079741080179100	839079603641220878	839079603637026573	18	
1	C32H62O	[M + H3N + H]+	C32H66NO+	Fatty acids	0.903	Fatty acyls	0.315	Fatty alcohols	0.463	Lipids and lipid-like molecules	0.936	Fatty Acyls	0.627					Fatty Acyls	0.627	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	480.515	29	0.481	839079741281505707	839079603507003142	839079603502808837	16	
1	C34H60O	[M + H3N + H]+	C34H64NO+	Fatty acids	0.786	Fatty acyls	0.191	Prenyl quinone meroterpenoids	0.300	Lipids and lipid-like molecules	0.941	Fatty Acyls	0.681	Fatty alcohols	0.544			Fatty alcohols	0.544	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Primary alcohols; Organooxygen compounds; Fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	502.499	29	0.483	839079744251073136	839079603783827222	839079603783827221	20	
1	C32H60O	[M + H3N + H]+	C32H64NO+	Fatty acids	0.808	Fatty acyls	0.247	Fatty alcohols	0.216	Lipids and lipid-like molecules	0.842							Lipids and lipid-like molecules	0.842	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	478.499	29	0.483	839079746809598925	839079603712524050	839079603708329745	19	
1	C34H62O	[M + H3N + H]+	C34H66NO+	Terpenoids	0.819	Fatty esters	0.144	Prenyl quinone meroterpenoids	0.480	Lipids and lipid-like molecules	0.851	Prenol lipids	0.651					Prenol lipids	0.651	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	504.514	29	0.483	839079844285231927	839079603855130394	839079603850936089	21	
1	C29H61N2O3	[M + H3N + H]+	C29H65N3O3+	Fatty acids	0.966	Fatty amides	0.792	N-acyl ethanolamines (endocannabinoids)	0.117	Lipids and lipid-like molecules	0.885	Fatty Acyls	0.830	Fatty amides	0.827	N-acyl amines	0.776	N-acyl amines	0.776	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	503.502	29	0.483	839079751234590026	839079603989348130	839079603989348129	23	
1	C34H62O2	[M + H3N + H]+	C34H66NO2+	Fatty acids	0.969	Fatty esters	0.930	Wax monoesters	0.752	Lipids and lipid-like molecules	0.955	Fatty Acyls	0.950	Fatty acid esters	0.922			Fatty acid esters	0.922	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	520.509	29	0.483	839079752434161152	839079603922239262	839079603918044957	22	
1	C34H58O	[M + H3N + H]+	C34H62NO+	Terpenoids	0.985	Triterpenoids	0.614	Lupane triterpenoids	0.128	Lipids and lipid-like molecules	0.978	Prenol lipids	0.857	Triterpenoids	0.550			Triterpenoids	0.550	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Triterpenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	500.483	29	0.486	839079937168100500	839079604060651302	839079604056456997	24	
1	C28H54O	[M + H3N + H]+	C28H58NO+	Fatty acids	0.964	Fatty esters	0.811	Wax monoesters	0.595	Lipids and lipid-like molecules	0.775	Fatty Acyls	0.746					Fatty Acyls	0.746	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	424.451	29	0.488	839079755525363600	839079604123565866	839079604119371561	25	
1	C29H48O15	[M + H3N + H]+	C29H52NO15+	Terpenoids	0.677	Monoterpenoids	0.846	Secoiridoid monoterpenoids	0.862	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.980	Glycosyl compounds	0.781	O-glycosyl compounds	0.833	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	654.332	29	0.488	839079764262099723	839079604186480430	839079604182286125	26	
1	C26H50O	[M + H3N + H]+	C26H54NO+	Fatty acids	0.924	Fatty acyls	0.743	Fatty alcohols	0.861	Lipids and lipid-like molecules	0.920	Fatty Acyls	0.822	Fatty alcohols	0.650			Fatty alcohols	0.650	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	396.420	29	0.489	839079744548868742	839079604312309558	839079604312309557	28	
1	C26H46N8O8	[M + K]+	C26H46KN8O8+	Amino acids and Peptides	0.463	Small peptides	0.543	Tripeptides	0.229	Organic acids and derivatives	0.965	Carboxylic acids and derivatives	0.920	Amino acids, peptides, and analogues	0.667	Amino acids and derivatives	0.658	Amino acids and derivatives	0.658	Organic compounds; Amino acids, peptides, and analogues; Nitrobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Organic nitro compounds; Organic oxoazanium compounds; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	637.306	29	0.489	839079974832951499	839079604253589298	839079604249394993	27	
1	C24H46O	[M + H3N + H]+	C24H50NO+	Fatty acids	0.948	Fatty acyls	0.834	Fatty alcohols	0.771	Lipids and lipid-like molecules	0.749	Fatty Acyls	0.722	Fatty alcohols	0.543			Fatty alcohols	0.543	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Fatty alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	368.389	29	0.490	839079755525363603	839079604400389946	839079604396195641	29	
1	C33H38O6	[M + H3N + H]+	C33H42NO6+	Shikimates and Phenylpropanoids	0.869	Lignans	0.342	Neolignans	0.101	Benzenoids	0.953	Phenol ethers	0.599					Phenol ethers	0.599	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	548.301	29	0.490	839079766384417738	839079604480081726	839079604475887421	30	
1	C26H48O4	[M + H]+	C26H49O4+	Fatty acids	0.958	Fatty esters	0.942	Wax monoesters	0.518	Lipids and lipid-like molecules	0.862	Fatty Acyls	0.920	Fatty alcohol esters	0.622			Fatty alcohol esters	0.622	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Fatty alcohol esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	425.362	29	0.490	839079947272179054	839079604542996290	839079604538801985	31	
1	C25H46O2	[M + H3N + H]+	C25H50NO2+	Fatty acids	0.966	Fatty esters	0.969	Wax monoesters	0.885	Lipids and lipid-like molecules	0.919	Fatty Acyls	0.927	Fatty acid esters	0.885			Fatty acid esters	0.885	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	396.384	29	0.491	839079747740734508	839079604605910854	839079604605910853	32	
1	C33H38O6	[M + H]+	C33H39O6+	Shikimates and Phenylpropanoids	0.438	Carotenoids (C40)	0.288	Neolignans	0.094	Benzenoids	0.865	Benzene and substituted derivatives	0.535					Benzene and substituted derivatives	0.535	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	531.274	29	0.491	839079747216446447	839079604664631114	839079604664631113	33	
1	C34H60O2	[M + H3N + H]+	C34H64NO2+	Terpenoids	0.911	Steroids	0.381	Cholestane steroids	0.169	Lipids and lipid-like molecules	0.968	Prenol lipids	0.595					Prenol lipids	0.595	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	518.493	29	0.491	839079750672553217	839079604731739982	839079604731739981	34	
1	C34H60O3	[M + H3N + H]+	C34H64NO3+	Terpenoids	0.933	Sesquiterpenoids	0.136	Prenyl quinone meroterpenoids	0.531	Lipids and lipid-like molecules	0.957	Prenol lipids	0.755	Diterpenoids	0.567			Diterpenoids	0.567	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Diterpenoids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	534.489	30	0.493	839079751347836277	839079604786265938	839079604786265937	35	
1	C34H58O2	[M + H3N + H]+	C34H62NO2+	Terpenoids	0.921	Steroids	0.472	Cholestane steroids	0.277	Lipids and lipid-like molecules	0.990	Steroids and steroid derivatives	0.750	Steroid esters	0.704			Steroid esters	0.704	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Steroid esters; Carbonyl compounds; Delta-5-steroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	516.478	30	0.493	839079942423563500	839079604840791894	839079604840791893	36	
1	C25H50	[M + H3N + H]+	C25H54N+	Fatty acids	0.593	Fatty acyls	0.899	Hydrocarbons	0.849	Lipids and lipid-like molecules	0.522							Lipids and lipid-like molecules	0.522	Organic compounds; Lipids and lipid-like molecules; Hydrocarbons; Saturated hydrocarbons; Unsaturated hydrocarbons; Chemical entities	368.425	30	0.497	839079748009170001	839079604954038110	839079604954038109	38	
1	C60H72N2O5	[M + H3N + H]+	C60H76N3O5+	Terpenoids	0.397	Meroterpenoids	0.343	Prenyl quinone meroterpenoids	0.440	Benzenoids	0.986	Benzene and substituted derivatives	0.759					Benzene and substituted derivatives	0.759	Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	918.578	30	0.498	839079781601353989	839079605008564066	839079605008564065	39	
1	C20H36O	[M + H3N + H]+	C20H40NO+	Fatty acids	0.993	Fatty acyls	0.976	Fatty alcohols	0.694	Lipids and lipid-like molecules	0.686	Fatty Acyls	0.604					Fatty Acyls	0.604	Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	310.310	31	0.512	839079749594617041	839079605063090022	839079605063090021	40	
1	C18H32O	[M + H]+	C18H33O+	Fatty acids	0.999	Fatty acyls	0.993	Fatty alcohols	0.740	Lipids and lipid-like molecules	0.541	Fatty Acyls	0.582					Fatty Acyls	0.582	Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	265.253	31	0.517	839079743156359721	839079605184724846	839079605184724845	42	
